GeneID	e125_1	e125_2	e125_3	e165_1	e165_2	e165_3	adult_1	adult_2	adult_3
ensmusg00000101466	0	0	0	0	0	0	0	0	0
ensmusg00000101614	0	0	0	0	0	0	0	0	0
ensmusg00000100307	0	0	0	0	0	0	0	0	0
ensmusg00000101882	0	0	0	0	0	0	0	0	0
ensmusg00000099585	0	0	0	0	0	0	0	0	0
ensmusg00000101182	0	0	0	0	0	0	0	0	0
ensmusg00000101668	0	0	0	0	0	0	0	0	0
ensmusg00000101998	0	0	0	0	0	0	0	0	0
ensmusg00000099975	0	0	0	0	0	0	0	0	0
ensmusg00000099783	0	0	0	0	0	0	0	0	0
ensmusg00000101390	0	0	0	0	0	0	0	0	0
ensmusg00000099699	0	0	0	0	0	0	0	0	0
ensmusg00000100856	0	0	0	0	0	0	0	0	0
ensmusg00000101544	0	0	0	0	0	0	0	0	0
ensmusg00000100159	0	0	0	0	0	0	0	0	0
ensmusg00000101864	0	0	0	0	0	0	0	0	0
ensmusg00000100712	0	0	0	0	0	0	0	0	0
ensmusg00000101119	0	0	0	0	0	0	0	0	0
ensmusg00000099520	0	0	0	0	0	0	0	0	0
ensmusg00000100520	0	0	0	0	0	0	0	0	0
ensmusg00000102107	0	0	0	0	0	0	0	0	0
ensmusg00000101057	0	0	0	0	0	0	0	0	0
ensmusg00000101125	0	0	0	0	0	0	0	0	0
ensmusg00000101887	0	0	0	0	0	0	0	0	0
ensmusg00000100521	0	0	0	0	0	0	0	0	0
ensmusg00000101790	0	0	0	0	0	0	0	0	0
ensmusg00000100452	0	0	0	0	0	0	0	0	0
ensmusg00000101403	0	0	0	0	0	0	0	0	0
ensmusg00000101830	0	0	0	0	0	0	0	0	0
ensmusg00000100322	0	0	0	0	0	0	0	0	0
ensmusg00000099350	0	0	0	0	0	0	0	0	0
ensmusg00000100329	0	0	0	0	0	0	0	0	0
ensmusg00000099940	0	0	0	0	0	0	0	0	0
ensmusg00000101766	0	0	0	0	0	0	0	0	0
ensmusg00000101530	0	0	0	0	0	0	0	0	0
ensmusg00000100676	0	0	0	0	0	0	0	0	0
ensmusg00000101539	0	0	0	0	0	0	0	0	0
ensmusg00000100353	0	0	0	0	0	0	0	0	0
ensmusg00000101022	0	0	0	0	0	0	0	0	0
ensmusg00000100165	0	0	0	0	0	0	0	0	0
ensmusg00000100077	0	0	0	0	0	0	0	0	0
ensmusg00000101569	0	0	0	0	0	0	0	0	0
ensmusg00000101184	0	0	0	0	0	0	0	0	0
ensmusg00000099386	0	0	0	0	0	0	0	0	0
ensmusg00000095103	0	0	0	0	0	0	0	0	0
ensmusg00000095785	0	0	0	0	0	0	0	0	0
ensmusg00000101982	0	0	0	0	0	0	0	0	0
ensmusg00000099487	0	0	0	0	0	0	0	0	0
ensmusg00000101507	0	0	0	0	0	0	0	0	0
ensmusg00000093993	0	0	0	0	0	0	0	0	0
ensmusg00000100956	0	0	0	0	0	0	0	0	0
ensmusg00000100942	0	0	0	0	0	0	0	0	0
ensmusg00000100333	0	0	0	0	0	0	0	0	0
ensmusg00000100126	0	0	0	0	0	0	0	0	0
ensmusg00000101679	0	0	0	0	0	0	0	0	0
ensmusg00000099434	0	0	0	0	0	0	0	0	0
ensmusg00000101177	0	0	0	0	0	0	0	0	0
ensmusg00000100993	0	0	0	0	0	0	0	0	0
ensmusg00000099778	0	0	0	0	0	0	0	0	0
ensmusg00000101512	0	0	0	0	0	0	0	0	0
ensmusg00000100136	0	0	0	0	0	0	0	0	0
ensmusg00000101256	0	0	0	0	0	0	0	0	0
ensmusg00000101758	0	0	0	0	0	0	0	0	0
ensmusg00000099395	0	0	0	0	0	0	0	0	0
ensmusg00000100982	0	0	0	0	0	0	0	0	0
ensmusg00000100988	0	0	0	0	0	0	0	0	0
ensmusg00000099368	0	0	0	0	0	0	0	0	0
ensmusg00000101032	0	0	0	0	0	0	0	0	0
ensmusg00000101010	0	0	0	0	0	0	0	0	0
ensmusg00000100447	0	0	0	0	0	0	0	0	0
ensmusg00000100607	0	0	0	0	0	0	0	0	0
ensmusg00000099829	0	0	0	0	0	0	0	0	0
ensmusg00000101278	0	0	0	0	0	0	0	0	0
ensmusg00000101442	0	0	0	0	0	0	0	0	0
ensmusg00000096666	0	0	0	0	0	0	0	0	0
ensmusg00000100373	0	0	0	0	0	0	0	0	0
ensmusg00000101202	0	0	0	0	0	0	0	0	0
ensmusg00000102077	0	0	0	0	0	0	0	0	0
ensmusg00000099852	0	0	0	0	0	0	0	0	0
ensmusg00000095302	0	0	0	0	0	0	0	0	0
ensmusg00000099570	0	0	0	0	0	0	0	0	0
ensmusg00000100569	0	0	0	0	0	0	0	0	0
ensmusg00000100809	0	0	0	0	0	0	0	0	0
ensmusg00000099962	0	0	0	0	0	0	0	0	0
ensmusg00000100547	0	0	0	0	0	0	0	0	0
ensmusg00000099755	0	0	0	0	0	0	0	0	0
ensmusg00000101686	0	0	0	0	0	0	0	0	0
ensmusg00000099457	0	0	0	0	0	0	0	0	0
ensmusg00000101313	0	0	0	0	0	0	0	0	0
ensmusg00000100478	0	0	0	0	0	0	0	0	0
ensmusg00000101083	0	0	0	0	0	0	0	0	0
ensmusg00000102118	0	0	0	0	0	0	0	0	0
ensmusg00000096881	0	0	0	0	0	0	0	0	0
ensmusg00000099716	0	0	0	0	0	0	0	0	0
ensmusg00000101794	0	0	0	0	0	0	0	0	0
ensmusg00000101529	0	0	0	0	0	0	0	0	0
ensmusg00000099335	0	0	0	0	0	0	0	0	0
ensmusg00000100897	0	0	0	0	0	0	0	0	0
ensmusg00000101139	0	0	0	0	0	0	0	0	0
ensmusg00000101164	0	0	0	0	0	0	0	0	0
ensmusg00000101825	0	0	0	0	0	0	0	0	0
ensmusg00000099976	0	0	0	0	0	0	0	0	0
ensmusg00000099501	0	0	0	0	0	0	0	0	0
ensmusg00000099991	0	0	0	0	0	0	0	0	0
ensmusg00000101358	0	0	0	0	0	0	0	0	0
ensmusg00000101816	0	0	0	0	0	0	0	0	0
ensmusg00000096016	0	0	0	0	0	0	0	0	0
ensmusg00000101861	0	0	0	0	0	0	0	0	0
ensmusg00000101598	0	0	0	0	0	0	0	0	0
ensmusg00000100216	0	0	0	0	0	0	0	0	0
ensmusg00000099641	0	0	0	0	0	0	0	0	0
ensmusg00000100271	0	0	0	0	0	0	0	0	0
ensmusg00000095634	0	0	0	0	0	0	0	0	0
ensmusg00000101393	0	0	0	0	0	0	0	0	0
ensmusg00000100885	0	0	0	0	0	0	0	0	0
ensmusg00000101120	0	0	0	0	0	0	0	0	0
ensmusg00000101216	0	0	0	0	0	0	0	0	0
ensmusg00000100032	0	0	0	0	0	0	0	0	0
ensmusg00000101080	0	0	0	0	0	0	0	0	0
ensmusg00000100308	0	0	0	0	0	0	0	0	0
ensmusg00000101106	0	0	0	0	0	0	0	0	0
ensmusg00000102119	0	0	0	0	0	0	0	0	0
ensmusg00000101147	0	0	0	0	0	0	0	0	0
ensmusg00000101143	0	0	0	0	0	0	0	0	0
ensmusg00000102005	0	0	0	0	0	0	0	0	0
ensmusg00000101491	0	0	0	0	0	0	0	0	0
ensmusg00000100624	0	0	0	0	0	0	0	0	0
ensmusg00000102388	0	0	0	0	0	0	0	0	0
ensmusg00000102131	0	0	0	0	0	0	0	0	0
ensmusg00000094699	0	0	0	0	0	0	0	0	0
ensmusg00000100659	0	0	0	0	0	0	0	0	0
ensmusg00000101254	0	0	0	0	0	0	0	0	0
ensmusg00000100976	0	0	0	0	0	0	0	0	0
ensmusg00000100489	0	0	0	0	0	0	0	0	0
ensmusg00000101239	0	0	0	0	0	0	0	0	0
ensmusg00000100971	0	0	0	0	0	0	0	0	0
ensmusg00000099555	0	0	0	0	0	0	0	0	0
ensmusg00000101369	0	0	0	0	0	0	0	0	0
ensmusg00000101096	0	0	0	0	0	0	0	0	0
ensmusg00000099550	0	0	0	0	0	0	0	0	0
ensmusg00000102065	0	0	0	0	0	0	0	0	0
ensmusg00000100278	0	0	0	0	0	0	0	0	0
ensmusg00000100692	0	0	0	0	0	0	0	0	0
ensmusg00000094052	0	0	0	0	0	0	0	0	0
ensmusg00000099530	0	0	0	0	0	0	0	0	0
ensmusg00000101725	0	0	0	0	0	0	0	0	0
ensmusg00000099948	0	0	0	0	0	0	0	0	0
ensmusg00000104442	0	0	0	0	0	0	0	0	0
ensmusg00000101440	0	0	0	0	0	0	0	0	0
ensmusg00000094616	0	0	0	0	0	0	0	0	0
ensmusg00000100653	0	0	0	0	0	0	0	0	0
ensmusg00000101421	0	0	0	0	0	0	0	0	0
ensmusg00000101706	0	0	0	0	0	0	0	0	0
ensmusg00000101627	0	0	0	0	0	0	0	0	0
ensmusg00000101852	0	0	0	0	0	0	0	0	0
ensmusg00000099438	0	0	0	0	0	0	0	0	0
ensmusg00000101786	0	0	0	0	0	0	0	0	0
ensmusg00000099806	0	0	0	0	0	0	0	0	0
ensmusg00000099704	0	0	0	0	0	0	0	0	0
ensmusg00000101383	0	0	0	0	0	0	0	0	0
ensmusg00000099914	0	0	0	0	0	0	0	0	0
ensmusg00000099369	0	0	0	0	0	0	0	0	0
ensmusg00000101893	0	0	0	0	0	0	0	0	0
ensmusg00000100442	0	0	0	0	0	0	0	0	0
ensmusg00000101518	0	0	0	0	0	0	0	0	0
ensmusg00000101374	0	0	0	0	0	0	0	0	0
ensmusg00000101255	0	0	0	0	0	0	0	0	0
ensmusg00000101713	0	0	0	0	0	0	0	0	0
ensmusg00000099531	0	0	0	0	0	0	0	0	0
ensmusg00000100008	0	0	0	0	0	0	0	0	0
ensmusg00000101134	0	0	0	0	0	0	0	0	0
ensmusg00000100537	0	0	0	0	0	0	0	0	0
ensmusg00000100535	0	0	0	0	0	0	0	0	0
ensmusg00000099738	0	0	0	0	0	0	0	0	0
ensmusg00000101988	0	0	0	0	0	0	0	0	0
ensmusg00000101336	0	0	0	0	0	0	0	0	0
ensmusg00000101593	0	0	0	0	0	0	0	0	0
ensmusg00000101444	0	0	0	0	0	0	0	0	0
ensmusg00000099733	0	0	0	0	0	0	0	0	0
ensmusg00000101339	0	0	0	0	0	0	0	0	0
ensmusg00000099731	0	0	0	0	0	0	0	0	0
ensmusg00000096902	0	0	0	0	0	0	0	0	0
ensmusg00000100694	0	0	0	0	0	0	0	0	0
ensmusg00000101844	0	0	0	0	0	0	0	0	0
ensmusg00000100898	0	0	0	0	0	0	0	0	0
ensmusg00000101857	0	0	0	0	0	0	0	0	0
ensmusg00000101836	0	0	0	0	0	0	0	0	0
ensmusg00000102008	0	0	0	0	0	0	0	0	0
ensmusg00000100869	0	0	0	0	0	0	0	0	0
ensmusg00000101277	0	0	0	0	0	0	0	0	0
ensmusg00000099371	0	0	0	0	0	0	0	0	0
ensmusg00000102129	0	0	0	0	0	0	0	0	0
ensmusg00000100359	0	0	0	0	0	0	0	0	0
ensmusg00000099495	0	0	0	0	0	0	0	0	0
ensmusg00000101747	0	0	0	0	0	0	0	0	0
ensmusg00000100379	0	0	0	0	0	0	0	0	0
ensmusg00000101715	0	0	0	0	0	0	0	0	0
ensmusg00000101425	0	0	0	0	0	0	0	0	0
ensmusg00000100698	0	0	0	0	0	0	0	0	0
ensmusg00000099547	0	0	0	0	0	0	0	0	0
ensmusg00000099782	0	0	0	0	0	0	0	0	0
ensmusg00000101038	0	0	0	0	0	0	0	0	0
ensmusg00000100604	0	0	0	0	0	0	0	0	0
ensmusg00000099554	0	0	0	0	0	0	0	0	0
ensmusg00000101757	0	0	0	0	0	0	0	0	0
ensmusg00000100179	0	0	0	0	0	0	0	0	0
ensmusg00000099685	0	0	0	0	0	0	0	0	0
ensmusg00000100251	0	0	0	0	0	0	0	0	0
ensmusg00000101774	0	0	0	0	0	0	0	0	0
ensmusg00000099883	0	0	0	0	0	0	0	0	0
ensmusg00000100363	0	0	0	0	0	0	0	0	0
ensmusg00000100276	0	0	0	0	0	0	0	0	0
ensmusg00000101318	0	0	0	0	0	0	0	0	0
ensmusg00000100805	0	0	0	0	0	0	0	0	0
ensmusg00000101528	0	0	0	0	0	0	0	0	0
ensmusg00000099661	0	0	0	0	0	0	0	0	0
ensmusg00000094507	0	0	0	0	0	0	0	0	0
ensmusg00000100115	0	0	0	0	0	0	0	0	0
ensmusg00000093946	0	0	0	0	0	0	0	0	0
ensmusg00000101881	0	0	0	0	0	0	0	0	0
ensmusg00000101218	0	0	0	0	0	0	0	0	0
ensmusg00000094654	0	0	0	0	0	0	0	0	0
ensmusg00000101128	0	0	0	0	0	0	0	0	0
ensmusg00000101788	0	0	0	0	0	0	0	0	0
ensmusg00000102087	0	0	0	0	0	0	0	0	0
ensmusg00000101428	0	0	0	0	0	0	0	0	0
ensmusg00000100140	0	0	0	0	0	0	0	0	0
ensmusg00000101146	0	0	0	0	0	0	0	0	0
ensmusg00000099499	0	0	0	0	0	0	0	0	0
ensmusg00000101213	0	0	0	0	0	0	0	0	0
ensmusg00000099896	0	0	0	0	0	0	0	0	0
ensmusg00000101980	0	0	0	0	0	0	0	0	0
ensmusg00000100669	0	0	0	0	0	0	0	0	0
ensmusg00000100260	0	0	0	0	0	0	0	0	0
ensmusg00000100675	0	0	0	0	0	0	0	0	0
ensmusg00000100544	0	0	0	0	0	0	0	0	0
ensmusg00000100902	0	0	0	0	0	0	0	0	0
ensmusg00000100673	0	0	0	0	0	0	0	0	0
ensmusg00000102025	0	0	0	0	0	0	0	0	0
ensmusg00000099944	0	0	0	0	0	0	0	0	0
ensmusg00000100226	0	0	0	0	0	0	0	0	0
ensmusg00000101957	0	0	0	0	0	0	0	0	0
ensmusg00000101071	0	0	0	0	0	0	0	0	0
ensmusg00000099425	0	0	0	0	0	0	0	0	0
ensmusg00000101020	0	0	0	0	0	0	0	0	0
ensmusg00000094404	0	0	0	0	0	0	0	0	0
ensmusg00000101408	0	0	0	0	0	0	0	0	0
ensmusg00000100643	0	0	0	0	0	0	0	0	0
ensmusg00000101898	0	0	0	0	0	0	0	0	0
ensmusg00000100050	0	0	0	0	0	0	0	0	0
ensmusg00000100708	0	0	0	0	0	0	0	0	0
ensmusg00000101238	0	0	0	0	0	0	0	0	0
ensmusg00000100406	0	0	0	0	0	0	0	0	0
ensmusg00000099526	0	0	0	0	0	0	0	0	0
ensmusg00000100560	0	0	0	0	0	0	0	0	0
ensmusg00000101478	0	0	0	0	0	0	0	0	0
ensmusg00000101283	0	0	0	0	0	0	0	0	0
ensmusg00000100907	0	0	0	0	0	0	0	0	0
ensmusg00000101960	0	0	0	0	0	0	0	0	0
ensmusg00000095179	0	0	0	0	0	0	0	0	0
ensmusg00000101917	0	0	0	0	0	0	0	0	0
ensmusg00000101205	0	0	0	0	0	0	0	0	0
ensmusg00000100526	0	0	0	0	0	0	0	0	0
ensmusg00000101785	0	0	0	0	0	0	0	0	0
ensmusg00000100149	0	0	0	0	0	0	0	0	0
ensmusg00000101602	0	0	0	0	0	0	0	0	0
ensmusg00000099953	0	0	0	0	0	0	0	0	0
ensmusg00000102032	0	0	0	0	0	0	0	0	0
ensmusg00000100823	0	0	0	0	0	0	0	0	0
ensmusg00000099416	0	0	0	0	0	0	0	0	0
ensmusg00000094647	0	0	0	0	0	0	0	0	0
ensmusg00000099646	0	0	0	0	0	0	0	0	0
ensmusg00000099535	0	0	0	0	0	0	0	0	0
ensmusg00000099606	0	0	0	0	0	0	0	0	0
ensmusg00000100063	0	0	0	0	0	0	0	0	0
ensmusg00000100722	0	0	0	0	0	0	0	0	0
ensmusg00000096898	0	0	0	0	0	0	0	0	0
ensmusg00000101017	0	0	0	0	0	0	0	0	0
ensmusg00000100366	0	0	0	0	0	0	0	0	0
ensmusg00000100888	0	0	0	0	0	0	0	0	0
ensmusg00000100433	0	0	0	0	0	0	0	0	0
ensmusg00000102111	0	0	0	0	0	0	0	0	0
ensmusg00000101060	0	0	0	0	0	0	0	0	0
ensmusg00000099792	0	0	0	0	0	0	0	0	0
ensmusg00000099497	0	0	0	0	0	0	0	0	0
ensmusg00000099479	0	0	0	0	0	0	0	0	0
ensmusg00000101115	0	0	0	0	0	0	0	0	0
ensmusg00000100849	0	0	0	0	0	0	0	0	0
ensmusg00000101194	0	0	0	0	0	0	0	0	0
ensmusg00000099742	0	0	0	0	0	0	0	0	0
ensmusg00000100999	0	0	0	0	0	0	0	0	0
ensmusg00000101562	0	0	0	0	0	0	0	0	0
ensmusg00000101321	0	0	0	0	0	0	0	0	0
ensmusg00000100328	0	0	0	0	0	0	0	0	0
ensmusg00000101098	0	0	0	0	0	0	0	0	0
ensmusg00000094739	0	0	0	0	0	0	0	0	0
ensmusg00000102071	0	0	0	0	0	0	0	0	0
ensmusg00000100741	0	0	0	0	0	0	0	0	0
ensmusg00000101804	0	0	0	0	0	0	0	0	0
ensmusg00000099621	0	0	0	0	0	0	0	0	0
ensmusg00000095867	0	0	0	0	0	0	0	0	0
ensmusg00000100784	0	0	0	0	0	0	0	0	0
ensmusg00000101044	0	0	0	0	0	0	0	0	0
ensmusg00000099670	0	0	0	0	0	0	0	0	0
ensmusg00000099636	0	0	0	0	0	0	0	0	0
ensmusg00000094746	0	0	0	0	0	0	0	0	0
ensmusg00000100494	0	0	0	0	0	0	0	0	0
ensmusg00000101118	0	0	0	0	0	0	0	0	0
ensmusg00000101748	0	0	0	0	0	0	0	0	0
ensmusg00000101259	0	0	0	0	0	0	0	0	0
ensmusg00000100610	0	0	0	0	0	0	0	0	0
ensmusg00000101197	0	0	0	0	0	0	0	0	0
ensmusg00000102016	0	0	0	0	0	0	0	0	0
ensmusg00000101340	0	0	0	0	0	0	0	0	0
ensmusg00000099972	0	0	0	0	0	0	0	0	0
ensmusg00000101733	0	0	0	0	0	0	0	0	0
ensmusg00000102019	0	0	0	0	0	0	0	0	0
ensmusg00000101465	0	0	0	0	0	0	0	0	0
ensmusg00000095578	0	0	0	0	0	0	0	0	0
ensmusg00000099734	0	0	0	0	0	0	0	0	0
ensmusg00000100723	0	0	0	0	0	0	0	0	0
ensmusg00000101981	0	0	0	0	0	0	0	0	0
ensmusg00000100148	0	0	0	0	0	0	0	0	0
ensmusg00000100756	0	0	0	0	0	0	0	0	0
ensmusg00000099805	0	0	0	0	0	0	0	0	0
ensmusg00000101070	0	0	0	0	0	0	0	0	0
ensmusg00000100286	0	0	0	0	0	0	0	0	0
ensmusg00000101833	0	0	0	0	0	0	0	0	0
ensmusg00000101688	0	0	0	0	0	0	0	0	0
ensmusg00000099679	0	0	0	0	0	0	0	0	0
ensmusg00000099677	0	0	0	0	0	0	0	0	0
ensmusg00000100925	0	0	0	0	0	0	0	0	0
ensmusg00000099740	0	0	0	0	0	0	0	0	0
ensmusg00000101637	0	0	0	0	0	0	0	0	0
ensmusg00000100245	0	0	0	0	0	0	0	0	0
ensmusg00000100469	0	0	0	0	0	0	0	0	0
ensmusg00000100821	0	0	0	0	0	0	0	0	0
ensmusg00000101058	0	0	0	0	0	0	0	0	0
ensmusg00000100187	0	0	0	0	0	0	0	0	0
ensmusg00000099894	0	0	0	0	0	0	0	0	0
ensmusg00000100125	0	0	0	0	0	0	0	0	0
ensmusg00000101962	0	0	0	0	0	0	0	0	0
ensmusg00000100978	0	0	0	0	0	0	0	0	0
ensmusg00000100519	0	0	0	0	0	0	0	0	0
ensmusg00000100598	0	0	0	0	0	0	0	0	0
ensmusg00000100591	0	0	0	0	0	0	0	0	0
ensmusg00000100879	0	0	0	0	0	0	0	0	0
ensmusg00000099480	0	0	0	0	0	0	0	0	0
ensmusg00000101914	0	0	0	0	0	0	0	0	0
ensmusg00000099834	0	0	0	0	0	0	0	0	0
ensmusg00000100298	0	0	0	0	0	0	0	0	0
ensmusg00000101201	0	0	0	0	0	0	0	0	0
ensmusg00000100438	0	0	0	0	0	0	0	0	0
ensmusg00000101286	0	0	0	0	0	0	0	0	0
ensmusg00000100268	0	0	0	0	0	0	0	0	0
ensmusg00000101343	0	0	0	0	0	0	0	0	0
ensmusg00000101907	0	0	0	0	0	0	0	0	0
ensmusg00000100035	0	0	0	0	0	0	0	0	0
ensmusg00000101072	0	0	0	0	0	0	0	0	0
ensmusg00000100994	0	0	0	0	0	0	0	0	0
ensmusg00000100861	0	0	0	0	0	0	0	0	0
ensmusg00000100317	0	0	0	0	0	0	0	0	0
ensmusg00000101329	0	0	0	0	0	0	0	0	0
ensmusg00000100532	0	0	0	0	0	0	0	0	0
ensmusg00000099374	0	0	0	0	0	0	0	0	0
ensmusg00000100882	0	0	0	0	0	0	0	0	0
ensmusg00000101772	0	0	0	0	0	0	0	0	0
ensmusg00000099667	0	0	0	0	0	0	0	0	0
ensmusg00000099925	0	0	0	0	0	0	0	0	0
ensmusg00000101582	0	0	0	0	0	0	0	0	0
ensmusg00000101273	0	0	0	0	0	0	0	0	0
ensmusg00000101508	0	0	0	0	0	0	0	0	0
ensmusg00000100339	0	0	0	0	0	0	0	0	0
ensmusg00000099546	0	0	0	0	0	0	0	0	0
ensmusg00000101884	0	0	0	0	0	0	0	0	0
ensmusg00000100906	0	0	0	0	0	0	0	0	0
ensmusg00000100092	0	0	0	0	0	0	0	0	0
ensmusg00000100284	0	0	0	0	0	0	0	0	0
ensmusg00000096523	0	0	0	0	0	0	0	0	0
ensmusg00000100986	0	0	0	0	0	0	0	0	0
ensmusg00000101718	0	0	0	0	0	0	0	0	0
ensmusg00000094454	0	0	0	0	0	0	0	0	0
ensmusg00000099736	0	0	0	0	0	0	0	0	0
ensmusg00000101657	0	0	0	0	0	0	0	0	0
ensmusg00000100740	0	0	0	0	0	0	0	0	0
ensmusg00000100718	0	0	0	0	0	0	0	0	0
ensmusg00000100407	0	0	0	0	0	0	0	0	0
ensmusg00000095153	0	0	0	0	0	0	0	0	0
ensmusg00000100946	0	0	0	0	0	0	0	0	0
ensmusg00000101851	0	0	0	0	0	0	0	0	0
ensmusg00000100531	0	0	0	0	0	0	0	0	0
ensmusg00000099483	0	0	0	0	0	0	0	0	0
ensmusg00000101742	0	0	0	0	0	0	0	0	0
ensmusg00000100024	0	0	0	0	0	0	0	0	0
ensmusg00000094660	0	0	0	0	0	0	0	0	0
ensmusg00000101052	0	0	0	0	0	0	0	0	0
ensmusg00000100881	0	0	0	0	0	0	0	0	0
ensmusg00000101160	0	0	0	0	0	0	0	0	0
ensmusg00000099840	0	0	0	0	0	0	0	0	0
ensmusg00000100951	0	0	0	0	0	0	0	0	0
ensmusg00000101068	0	0	0	0	0	0	0	0	0
ensmusg00000101405	0	0	0	0	0	0	0	0	0
ensmusg00000099633	0	0	0	0	0	0	0	0	0
ensmusg00000102079	0	0	0	0	0	0	0	0	0
ensmusg00000100449	0	0	0	0	0	0	0	0	0
ensmusg00000101990	0	0	0	0	0	0	0	0	0
ensmusg00000099642	0	0	0	0	0	0	0	0	0
ensmusg00000101354	0	0	0	0	0	0	0	0	0
ensmusg00000101835	0	0	0	0	0	0	0	0	0
ensmusg00000102127	0	0	0	0	0	0	0	0	0
ensmusg00000099362	0	0	0	0	0	0	0	0	0
ensmusg00000099921	0	0	0	0	0	0	0	0	0
ensmusg00000095705	0	0	0	0	0	0	0	0	0
ensmusg00000100581	0	0	0	0	0	0	0	0	0
ensmusg00000095650	0	0	0	0	0	0	0	0	0
ensmusg00000099477	0	0	0	0	0	0	0	0	0
ensmusg00000102092	0	0	0	0	0	0	0	0	0
ensmusg00000101989	0	0	0	0	0	0	0	0	0
ensmusg00000100288	0	0	0	0	0	0	0	0	0
ensmusg00000099341	0	0	0	0	0	0	0	0	0
ensmusg00000101282	0	0	0	0	0	0	0	0	0
ensmusg00000094937	0	0	0	0	0	0	0	0	0
ensmusg00000101221	0	0	0	0	0	0	0	0	0
ensmusg00000099992	0	0	0	0	0	0	0	0	0
ensmusg00000101346	0	0	0	0	0	0	0	0	0
ensmusg00000101230	0	0	0	0	0	0	0	0	0
ensmusg00000102061	0	0	0	0	0	0	0	0	0
ensmusg00000101961	0	0	0	0	0	0	0	0	0
ensmusg00000100240	0	0	0	0	0	0	0	0	0
ensmusg00000101347	0	0	0	0	0	0	0	0	0
ensmusg00000099824	0	0	0	0	0	0	0	0	0
ensmusg00000093928	0	0	0	0	0	0	0	0	0
ensmusg00000100116	0	0	0	0	0	0	0	0	0
ensmusg00000099524	0	0	0	0	0	0	0	0	0
ensmusg00000100854	0	0	0	0	0	0	0	0	0
ensmusg00000101092	0	0	0	0	0	0	0	0	0
ensmusg00000100817	0	0	0	0	0	0	0	0	0
ensmusg00000102110	0	0	0	0	0	0	0	0	0
ensmusg00000100973	0	0	0	0	0	0	0	0	0
ensmusg00000099588	0	0	0	0	0	0	0	0	0
ensmusg00000100028	0	0	0	0	0	0	0	0	0
ensmusg00000100350	0	0	0	0	0	0	0	0	0
ensmusg00000100887	0	0	0	0	0	0	0	0	0
ensmusg00000100655	0	0	0	0	0	0	0	0	0
ensmusg00000101670	0	0	0	0	0	0	0	0	0
ensmusg00000100773	0	0	0	0	0	0	0	0	0
ensmusg00000101829	0	0	0	0	0	0	0	0	0
ensmusg00000099496	0	0	0	0	0	0	0	0	0
ensmusg00000094399	0	0	0	0	0	0	0	0	0
ensmusg00000099912	0	0	0	0	0	0	0	0	0
ensmusg00000100377	0	0	0	0	0	0	0	0	0
ensmusg00000100243	0	0	0	0	0	0	0	0	0
ensmusg00000101902	0	0	0	0	0	0	0	0	0
ensmusg00000102132	0	0	0	0	0	0	0	0	0
ensmusg00000099856	0	0	0	0	0	0	0	0	0
ensmusg00000101241	0	0	0	0	0	0	0	0	0
ensmusg00000100695	0	0	0	0	0	0	0	0	0
ensmusg00000101866	0	0	0	0	0	0	0	0	0
ensmusg00000101931	0	0	0	0	0	0	0	0	0
ensmusg00000100355	0	0	0	0	0	0	0	0	0
ensmusg00000101646	0	0	0	0	0	0	0	0	0
ensmusg00000101250	0	0	0	0	0	0	0	0	0
ensmusg00000100352	0	0	0	0	0	0	0	0	0
ensmusg00000100682	0	0	0	0	0	0	0	0	0
ensmusg00000101915	0	0	0	0	0	0	0	0	0
ensmusg00000100746	0	0	0	0	0	0	0	0	0
ensmusg00000099675	0	0	0	0	0	0	0	0	0
ensmusg00000101770	0	0	0	0	0	0	0	0	0
ensmusg00000099643	0	0	0	0	0	0	0	0	0
ensmusg00000099777	0	0	0	0	0	0	0	0	0
ensmusg00000100930	0	0	0	0	0	0	0	0	0
ensmusg00000100440	0	0	0	0	0	0	0	0	0
ensmusg00000101494	0	0	0	0	0	0	0	0	0
ensmusg00000099649	0	0	0	0	0	0	0	0	0
ensmusg00000100391	0	0	0	0	0	0	0	0	0
ensmusg00000101984	0	0	0	0	0	0	0	0	0
ensmusg00000100637	0	0	0	0	0	0	0	0	0
ensmusg00000101850	0	0	0	0	0	0	0	0	0
ensmusg00000099436	0	0	0	0	0	0	0	0	0
ensmusg00000100067	0	0	0	0	0	0	0	0	0
ensmusg00000100818	0	0	0	0	0	0	0	0	0
ensmusg00000099529	0	0	0	0	0	0	0	0	0
ensmusg00000101497	0	0	0	0	0	0	0	0	0
ensmusg00000100870	0	0	0	0	0	0	0	0	0
ensmusg00000101694	0	0	0	0	0	0	0	0	0
ensmusg00000101533	0	0	0	0	0	0	0	0	0
ensmusg00000102045	0	0	0	0	0	0	0	0	0
ensmusg00000100492	0	0	0	0	0	0	0	0	0
ensmusg00000100403	0	0	0	0	0	0	0	0	0
ensmusg00000099982	0	0	0	0	0	0	0	0	0
ensmusg00000100036	0	0	0	0	0	0	0	0	0
ensmusg00000101402	0	0	0	0	0	0	0	0	0
ensmusg00000100574	0	0	0	0	0	0	0	0	0
ensmusg00000100330	0	0	0	0	0	0	0	0	0
ensmusg00000100608	0	0	0	0	0	0	0	0	0
ensmusg00000100270	0	0	0	0	0	0	0	0	0
ensmusg00000102011	0	0	0	0	0	0	0	0	0
ensmusg00000100246	0	0	0	0	0	0	0	0	0
